Name,SMILES,BoM,Enzyme
Licofelone,CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)cc3)c(CC(=O)O)n2C1,"<9,H;Hydroxylation;R1>",CYP2D6
Licofelone,CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)cc3)c(CC(=O)O)n2C1,"<9,H;Hydroxylation;R1>",CYP3A4
Limonene,C=C(C)[C@@H]1CC=C(C)CC1,"<7,H;Hydroxylation;R1><8,H;Hydroxylation;R2>",CYP2C8
Limonene,C=C(C)[C@@H]1CC=C(C)CC1,"<7,H;Hydroxylation;R1><8,H;Hydroxylation;R2>",CYP2C9
Limonene,C=C(C)[C@@H]1CC=C(C)CC1,"<7,H;Hydroxylation;R1><8,H;Hydroxylation;R2>",CYP2C19
Limonene,C=C(C)[C@@H]1CC=C(C)CC1,"<7,H;Hydroxylation;R1><8,H;Hydroxylation;R2>",CYP3A4
Muraglitazar,COc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)cc1,"<19,20;Cleavage;R1><20,H;Oxidation;R1><33,H;Hydroxylation;R2><0,1;Cleavage;R3><0,H;Oxidation;R3><23,24;Reduction;R4>",CYP2C8
Muraglitazar,COc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)cc1,"<33,H;Hydroxylation;R1><23,24;Reduction;R2>",CYP2C9
Muraglitazar,COc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)cc1,"<33,H;Hydroxylation;R1><28,H;Hydroxylation;R2>",CYP2C19
Muraglitazar,COc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)cc1,"<19,20;Cleavage;R1><20,H;Oxidation;R1><0,1;Cleavage;R2><0,H;Oxidation;R2><23,24;Reduction;R3>",CYP2D6
Muraglitazar,COc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)cc1,"<21,H;Hydroxylation;R1><19,20;Cleavage;R2><20,H;Oxidation;R2><33,H;Hydroxylation;R3><22,32;Cleavage;R4>",CYP3A4
Pantoprazole,COc1ccnc(C[S@@](=O)c2nc3ccc(OC(F)F)cc3[nH]2)c1OC,"<0,1;Cleavage;R1><0,H;Oxidation;R1><8,S;S-Oxidation;R2>",CYP2C19
Pantoprazole,COc1ccnc(C[S@@](=O)c2nc3ccc(OC(F)F)cc3[nH]2)c1OC,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP3A4
Phenprocoumon,CC[C@H](c1ccccc1)c1c(O)c2ccccc2oc1=O,"<6,H;Hydroxylation;R1>",CYP2C8
Phenprocoumon,CC[C@H](c1ccccc1)c1c(O)c2ccccc2oc1=O,"<14,H;Hydroxylation;R1><15,H;Hydroxylation;R2><6,H;Hydroxylation;R3>",CYP2C9
Phenprocoumon,CC[C@H](c1ccccc1)c1c(O)c2ccccc2oc1=O,"<14,H;Hydroxylation;R1><15,H;Hydroxylation;R2><6,H;Hydroxylation;R3>",CYP2C19
Phenprocoumon,CC[C@H](c1ccccc1)c1c(O)c2ccccc2oc1=O,"<14,H;Hydroxylation;R1><15,H;Hydroxylation;R2><6,H;Hydroxylation;R3>",CYP3A4
Pioglitazone,CCc1ccc(CCOc2ccc(C[C@H]3SC(=O)NC3=O)cc2)nc1,"<0,1;Cleavage;R1><1,H;Hydroxylation;R2><6,H;Hydroxylation;R3><0,H;Oxidation;R4>",CYP2C8
Pioglitazone,CCc1ccc(CCOc2ccc(C[C@H]3SC(=O)NC3=O)cc2)nc1,"<1,H;Hydroxylation;R1>",CYP2C19
Pioglitazone,CCc1ccc(CCOc2ccc(C[C@H]3SC(=O)NC3=O)cc2)nc1,"<0,1;Cleavage;R1><1,H;Hydroxylation;R2><6,H;Hydroxylation;R3><0,H;Oxidation;R4>",CYP3A4
Pregnenolone,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,"<4,H;Hydroxylation;R1><0,H;Hydroxylation;R2>",CYP2C19
Pregnenolone,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,"<0,H;Hydroxylation;R1>",CYP2D6
Pregnenolone,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,"<4,H;Hydroxylation;R2>",CYP3A4
Proguanil,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,"<1,H;Hydroxylation;R1>",CYP2C9
Proguanil,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,"<1,3;Cleavage;R1><1,H;Oxidation;R1><1,H;Hydroxylation;R2>",CYP2C19
Proguanil,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,"<1,H;Hydroxylation;R1>",CYP2D6
Proguanil,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,"<1,H;Hydroxylation;R1>",CYP3A4
Quazepam,Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,"<10,11;Desulfuration;R1>",CYP2C9
Quazepam,Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,"<10,11;Desulfuration;R1>",CYP2C19
Quazepam,Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,"<10,11;Desulfuration;R1>",CYP3A4
Quinine,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,"<17,14;Cleavage;R1><21,H;Hydroxylation;R2>",CYP1A2
Quinine,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,"<17,14;Cleavage;R1><21,H;Hydroxylation;R2>",CYP2C9
Quinine,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,"<17,14;Cleavage;R1><21,H;Hydroxylation;R2>",CYP2C19
Quinine,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,"<17,14;Cleavage;R1><21,H;Hydroxylation;R2><12,H;Hydroxylation;R3>",CYP2D6
Quinine,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,"<17,14;Cleavage;R1><21,H;Hydroxylation;R2><12,H;Hydroxylation;R3>",CYP3A4
Sildenafil,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,"<21,22;Cleavage;R1><22,H;Oxidation;R1>",CYP2C9
Sildenafil,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,"<21,22;Cleavage;R1><22,H;Oxidation;R1>",CYP2C19
Sildenafil,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,"<21,22;Cleavage;R1><22,H;Oxidation;R1>",CYP2D6
Sildenafil,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,"<21,22;Cleavage;R1><22,H;Oxidation;R1>",CYP3A4
Tolbutamide,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,"<15,H;Hydroxylation;R1>",CYP2C8
Tolbutamide,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,"<15,H;Hydroxylation;R1>",CYP2C9
Tolbutamide,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,"<15,H;Hydroxylation;R1>",CYP2C19
Tolterodine,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,"<10,11;Cleavage;R1><11,H;Oxidation;R1><10,14;Cleavage;R2><14,H;Oxidation;R2>",CYP2C9
Tolterodine,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,"<10,11;Cleavage;R1><11,H;Oxidation;R1><10,14;Cleavage;R2><14,H;Oxidation;R2>",CYP2C19
Tolterodine,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,"<0,H;Hydroxylation;R1>",CYP2D6
Tolterodine,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,"<10,11;Cleavage;R1><11,H;Oxidation;R1><10,14;Cleavage;R2><14,H;Oxidation;R2>",CYP3A4
Trimipramine,C[C@H](CN(C)C)CN1c2ccccc2CCc2ccccc21,"<3,4;Cleavage;R1><4,H;Oxidation;R1><3,5;Cleavage;R2><5,H;Oxidation;R2>",CYP2C19
Trimipramine,C[C@H](CN(C)C)CN1c2ccccc2CCc2ccccc21,"<11,H;Hydroxylation;R1><14,H;Hydroxylation;R2><18,H;Hydroxylation;R3><15,H;Hydroxylation;R4>",CYP2D6
Venlafaxine,COc1ccc([C@@H](CN(C)C)C2(O)CCCCC2)cc1,"<8,9;Cleavage;R1><9,H;Oxidation;R1><8,10;Cleavage;R2><10,H;Oxidation;R2><0,1;Cleavage;R3><0,H;Oxidation;R3>",CYP2C9
Venlafaxine,COc1ccc([C@@H](CN(C)C)C2(O)CCCCC2)cc1,"<8,9;Cleavage;R1><9,H;Oxidation;R1><8,10;Cleavage;R2><10,H;Oxidation;R2><0,1;Cleavage;R3><0,H;Oxidation;R3>",CYP2C19
Venlafaxine,COc1ccc([C@@H](CN(C)C)C2(O)CCCCC2)cc1,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP2D6
Venlafaxine,COc1ccc([C@@H](CN(C)C)C2(O)CCCCC2)cc1,"<8,9;Cleavage;R1><9,H;Oxidation;R1><8,10;Cleavage;R2><10,H;Oxidation;R2>",CYP3A4
Voriconazole,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,"<5,N;N-Oxidation;R1>",CYP2C9
Voriconazole,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,"<5,N;N-Oxidation;R1>",CYP2C19
Voriconazole,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,"<0,H;Hydroxylation;R1><5,N;N-Oxidation;R2>",CYP3A4
(S)-Warfarin,CC(=O)C[C@@H](c1ccccc1)c1c(O)oc2ccccc2c1=O,"<8,H;Hydroxylation;R1><18,H;Hydroxylation;R2>",CYP2C8
(S)-Warfarin,CC(=O)C[C@@H](c1ccccc1)c1c(O)oc2ccccc2c1=O,"<8,H;Hydroxylation;R1><17,H;Hydroxylation;R2><18,H;Hydroxylation;R3>",CYP2C9
(S)-Warfarin,CC(=O)C[C@@H](c1ccccc1)c1c(O)oc2ccccc2c1=O,"<8,H;Hydroxylation;R1><17,H;Hydroxylation;R2><18,H;Hydroxylation;R3>",CYP2C19
(S)-Warfarin,CC(=O)C[C@@H](c1ccccc1)c1c(O)oc2ccccc2c1=O,"<3,H;Hydroxylation;R1><8,H;Hydroxylation;R2>",CYP3A4
Zonisamide,NS(=O)(=O)Cc1noc2ccccc12,"<5,6;Cleavage;R1><6,7;Cleavage;R1>",CYP2C19
Zonisamide,NS(=O)(=O)Cc1noc2ccccc12,"<5,6;Cleavage;R1><6,7;Cleavage;R1>",CYP3A4
Zopiclone,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,"<1,N;N-Oxidation;R1><0,1;Cleavage;R2><0,H;Oxidation;R2>",CYP2C8
Zopiclone,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,"<1,N;N-Oxidation;R1><0,1;Cleavage;R2><0,H;Oxidation;R2>",CYP2C9
Zopiclone,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,"<1,N;N-Oxidation;R1><0,1;Cleavage;R2><0,H;Oxidation;R2>",CYP2C19
Zopiclone,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,"<1,N;N-Oxidation;R1><0,1;Cleavage;R2><0,H;Oxidation;R2>",CYP2D6
Zopiclone,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,"<1,N;N-Oxidation;R1><0,1;Cleavage;R2><0,H;Oxidation;R2>",CYP3A4
L-775606,Fc1cccc(CCN2CCN(CCCc3cc4cc(-n5cnnc5)ccc4[nH]3)CC2)c1,"<7,8;Cleavage;R1><7,H;Oxidation;R1><6,H;Hydroxylation;R2>",CYP2C8
L-775606,Fc1cccc(CCN2CCN(CCCc3cc4cc(-n5cnnc5)ccc4[nH]3)CC2)c1,"<7,8;Cleavage;R1><7,H;Oxidation;R1><6,H;Hydroxylation;R2>",CYP3A4
Taxol,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,"<11,H;Hydroxylation;R1>",CYP2C8
Taxol,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,"<53,H;Hydroxylation;R2>",CYP3A4
Buprenorphine,CO[C@]12CC[C@@]3(C[C@@H]1[C@@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,"<27,2;Cleavage;R1><28,H;Oxidation;R1>",CYP2C8
Buprenorphine,CO[C@]12CC[C@@]3(C[C@@H]1[C@@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,"<18,H;Hydroxylation;R1><19,H;Hydroxylation;R2><27,28;Cleavage;R3><28,H;Oxidation;R3>",CYP3A4
Cerivastatin,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,"<6,H;Hydroxylation;R1><7,H;Hydroxylation;R2><0,1;Cleavage;R3><0,H;Oxidation;R3>",CYP2C8
Cerivastatin,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP3A4
Chloroquine,CCN(CC)CCC[C@@H](C)Nc1ccnc2cc(Cl)ccc12,"<1,2;Cleavage;R1><1,H;Oxidation;R1><2,3;Cleavage;R2><3,H;Oxidation;R2>",CYP2C8
Chloroquine,CCN(CC)CCC[C@@H](C)Nc1ccnc2cc(Cl)ccc12,"<1,2;Cleavage;R1><1,H;Oxidation;R1><2,3;Cleavage;R2><3,H;Oxidation;R2>",CYP2D6
Chloroquine,CCN(CC)CCC[C@@H](C)Nc1ccnc2cc(Cl)ccc12,"<1,2;Cleavage;R1><1,H;Oxidation;R1><2,3;Cleavage;R2><3,H;Oxidation;R2>",CYP3A4
Diltiazem,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,"<17,18;Cleavage;R1><18,H;Oxidation;R1><17,19;Cleavage;R2><19,H;Oxidation;R2>",CYP2C8
Diltiazem,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,"<17,18;Cleavage;R1><18,H;Oxidation;R1><17,19;Cleavage;R2><19,H;Oxidation;R2>",CYP2C9
Diltiazem,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP2D6
Diltiazem,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,"<17,18;Cleavage;R1><18,H;Oxidation;R1><17,19;Cleavage;R2><19,H;Oxidation;R2>",CYP3A4
Eicosapentaenoic acid,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,"<11,12;EpOxidation;R1><8,9;EpOxidation;R2><5,6;EpOxidation;R3><2,3;EpOxidation;R4>",CYP2C8
Eicosapentaenoic acid,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,"<11,12;EpOxidation;R1><8,9;EpOxidation;R2><5,6;EpOxidation;R3><2,3;EpOxidation;R4>",CYP2C9
Fluvastatin,CC(C)n1c(/C=C/[C@H](O)C[C@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,"<26,H;Hydroxylation;R1>",CYP2C8
Fluvastatin,CC(C)n1c(/C=C/[C@H](O)C[C@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,"<27,H;Hydroxylation;R1><1,3;Cleavage;R2><1,H;oxidation;R2><26,H;Hydroxylation;R3>",CYP2C9
Fluvastatin,CC(C)n1c(/C=C/[C@H](O)C[C@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,"<26,H;Hydroxylation;R1>",CYP2D6
Fluvastatin,CC(C)n1c(/C=C/[C@H](O)C[C@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,"<26,H;Hydroxylation;R1>",CYP3A4
Ibuprofen,CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,"<0,H;Hydroxylation;R1><1,H;Hydroxylation;R2><2,H;Hydroxylation;R3>",CYP2C8
Ibuprofen,CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,"<0,H;Hydroxylation;R1><1,H;Hydroxylation;R2><2,H;Hydroxylation;R3>",CYP2C9
Licofelone-M1,CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)cc3)c(CC(=O)OC[C@@H]3O[C@@H](O)[C@@H](O)[C@H](O)[C@@H]3O)n2C1,"<0,H;Hydroxylation;R1><2,H;Hydroxylation;R2>",CYP2C8
Licofelone-M1,CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)cc3)c(CC(=O)OC[C@@H]3O[C@@H](O)[C@@H](O)[C@H](O)[C@@H]3O)n2C1,"<0,H;Hydroxylation;R1><2,H;Hydroxylation;R2>",CYP2C9
MK-0457,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,"<11,12;Cleavage;R1><12,H;Oxidation;R1>",CYP2C8
MK-0457,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,"<11,12;Cleavage;R1><12,H;Oxidation;R1><11,N;N-Oxidation;R2>",CYP3A4
Morphine,CN1C[C@@H]2Cc3ccc(O)c4c3[C@]3(C1)[C@@H]2C=C[C@@H](O)[C@@H]3O4,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP2C8
Morphine,CN1C[C@@H]2Cc3ccc(O)c4c3[C@]3(C1)[C@@H]2C=C[C@@H](O)[C@@H]3O4,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP3A4
NO-1886,CCOP(=O)(Cc1ccc(C(=O)Nc2ccc(Br)cc2C#N)cc1)OCC,"<24,25;Cleavage;R1><25,H;Oxidation;R1><1,2;Cleavage;R2><1,H;Oxidation;R2>",CYP2C8
NO-1886,CCOP(=O)(Cc1ccc(C(=O)Nc2ccc(Br)cc2C#N)cc1)OCC,"<24,25;Cleavage;R1><25,H;Oxidation;R1><1,2;Cleavage;R2><1,H;Oxidation;R2>",CYP3A4
Norverapamil,COc1ccc(CCNCCC[C@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,"<7,8;Cleavage;R1><7,H;Oxidation;R1><22,23;Cleavage;R2><23,H;Oxidation;R2>",CYP2C8
Norverapamil,COc1ccc(CCNCCC[C@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,"<7,8;Cleavage;R1><7,H;Oxidation;R1><22,23;Cleavage;R2><23,H;Oxidation;R2>",CYP2D6
Norverapamil,COc1ccc(CCNCCC[C@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,"<7,8;Cleavage;R1><7,H;Oxidation;R1><22,23;Cleavage;R2><23,H;Oxidation;R2>",CYP3A4
Repaglinide,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,"<21,22;Cleavage;R1><22,H;Oxidation;R1><21,26;Cleavage;R2><26,H;Oxdation;R2><23,H;Hydroxylation;R3><25,H;Hydroxylation;R4><12,H;Hydroxylation;R5>",CYP2C8
Repaglinide,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,"<21,22;Cleavage;R1><22,H;Oxidation;R1><21,26;Cleavage;R2><26,H;Oxdation;R2><23,H;Hydroxylation;R3><25,H;Hydroxylation;R4><12,H;Hydroxylation;R5><1,2;Cleavage;R6><1,H;Oxidation;R6>",CYP3A4
Simvastatin hydroxy acid,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@H](O)C[C@@H](O)CC(=O)O)[C@H]21,"<12,H;Hydroxylation;R1><15,H;Hydroxylation;R1><10,11;Oxidation;R2><15,H;Hydroxylation;R3>",CYP2C8
Simvastatin hydroxy acid,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@H](O)C[C@@H](O)CC(=O)O)[C@H]21,"<12,H;Hydroxylation;R1><15,H;Hydroxylation;R1><10,11;Oxidation;R2><15,H;Hydroxylation;R3>",CYP3A4
Torasemide,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,"<0,H;Hydroxylation;R1>",CYP2C8
Torasemide,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,"<0,H;Hydroxylation;R1>",CYP2C9
Trimethadione,CN1C(=O)OC(C)(C)C1=O,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP2C8
Trimethadione,CN1C(=O)OC(C)(C)C1=O,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP2C9
Trimethadione,CN1C(=O)OC(C)(C)C1=O,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP2E1
Trimethadione,CN1C(=O)OC(C)(C)C1=O,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP3A4
58C80,CC(C)(C)[C@H]1CC[C@H](C2=C(O)C(=O)c3ccccc3C2=O)CC1,"<3,H;Hydroxylation;R1><2,H;Hydroxylation;R2><0,H;Hydroxylation;R3>",CYP2C9
M17055,Cc1ccccc1C(=O)N1CC/C(=N\OS(=O)(=O)O)c2ccc(Cl)cc21,"<0,H;Hydroxylation;R1>",CYP2C9
M17055,Cc1ccccc1C(=O)N1CC/C(=N\OS(=O)(=O)O)c2ccc(Cl)cc21,"<0,H;Hydroxylation;R1>",CYP3A4
S-MTPPA,Cc1ccsc1-c1ccc([C@@H](C)C(=O)O)cc1,"<3,H;Hydroxylation;R1>",CYP2C9
Aceclofenac,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,"<19,H;Hydroxylation;R1>",CYP2C9
Bosentan,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,"<0,1;Cleavage;R1><0,H;Oxidation;R1><20,H;Hydroxylation;R2><21,H;Hydroxylation;R3><22,H;Hydroxylation;R4>",CYP2C9
Bosentan,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,"<0,1;Cleavage;R1><0,H;Oxidation;R1><20,H;Hydroxylation;R2><21,H;Hydroxylation;R3><22,H;Hydroxylation;R4>",CYP3A4
Etodolac,CCc1cccc2c3c([nH]c12)[C@@](CC)(CC(=O)O)OCC3,"<3,H;Hydroxylation;R1><4,H;Hydroxylation;R2>",CYP2C9
Hydromorphone,CN1CC[C@@]23c4c5ccc(O)c4O[C@@H]2C(=O)CC[C@@H]3[C@@H]1C5,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP2C9
Hydromorphone,CN1CC[C@@]23c4c5ccc(O)c4O[C@@H]2C(=O)CC[C@@H]3[C@@H]1C5,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP2D6
Hydromorphone,CN1CC[C@@]23c4c5ccc(O)c4O[C@@H]2C(=O)CC[C@@H]3[C@@H]1C5,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP3A4
Ketobemidone,CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1,"<14,15;Cleavage;R1><15,H;Oxidation;R1>",CYP2C9
Ketobemidone,CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1,"<14,15;Cleavage;R1><15,H;Oxidation;R1>",CYP3A4
Lornoxicam,CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O,"<9,H;Hydroxylation;R1>",CYP2C9
Losartan,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,"<1,H;Hydroxylation;R1><3,H;Hydroxylation;R2><9,10;Oxidation;R3>",CYP2C9
Losartan,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,"<1,H;Hydroxylation;R1><3,H;Hydroxylation;R2><9,10;Oxidation;R3>",CYP3A4
Mefenamic acid,Cc1cccc(Nc2ccccc2C(=O)O)c1C,"<0,H;Hydroxylation;R1>",CYP2C9
Meloxicam,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,"<0,H;Hydroxylation;R1>",CYP2C9
Meloxicam,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,"<0,H;Hydroxylation;R1>",CYP3A4
Piroxicam,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,"<9,H;Hydroxylation;R1>",CYP2C9
S-145,O=C(O)CCC/C=C\C[C@@H]1[C@@H](NS(=O)(=O)c2ccccc2)[C@H]2CC[C@@H]1C2,"<11,H;Hydroxylation;R1>",CYP2C9
S-145,O=C(O)CCC/C=C\C[C@@H]1[C@@H](NS(=O)(=O)c2ccccc2)[C@H]2CC[C@@H]1C2,"<12,H;Hydroxylation;R1>",CYP3A4
Sulfinpyrazone sulfide,O=C1C(CCSc2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,"<5,S;S-Oxidation;R1><9,H;Hydroxylation;R2><25,H;Hydroxylation;R3><18,H;Hydroxylation;R4>",CYP2C9
Sulfinpyrazone sulfide,O=C1C(CCSc2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,"<5,S;S-Oxidation;R1><9,H;Hydroxylation;R2><25,H;Hydroxylation;R3><18,H;Hydroxylation;R4>",CYP3A4
TR-14035,COc1cccc(OC)c1-c1ccc(C[C@H](NC(=O)c2c(Cl)cccc2Cl)C(=O)O)cc1,"<0,1;Cleavage;R1><0,H;Oxidation;R1><7,8;Cleavage;R2><8,H;Oxidation;R2>",CYP2C9
Valdecoxib,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,"<0,H;Hydroxylation;R1><9,H;Hydroxylation;R2><7,H;Hydroxylation;R3>",CYP2C9
